32767;6000;-17568
1008;-240;-192
1104;-192;432
528;-672;432
576;-336;192
528;-192;432
480;-336;288
1104;-624;144
720;-288;0
720;-336;336
720;-432;240
720;-144;576
816;-384;0
528;-624;0
1200;-384;0
576;-432;-96
672;0;96
816;-576;192
576;-288;48
864;-336;288
960;-240;0
528;-336;384
624;-288;432
960;-672;144
864;-144;432
864;-240;384
672;-624;96
960;-480;192
720;-528;288
1008;-288;96
816;-432;96
816;-240;336
672;-480;288
912;-144;288
672;-432;48
720;-336;96
816;-288;48
864;-480;192
1008;-384;48
624;-240;432
432;-336;192
720;-528;192
1056;-432;0
672;-432;96
720;-384;0
576;-336;48
768;-384;288
912;-288;240
672;-432;192
576;-288;336
672;-624;96
432;-192;192
528;-96;0
816;-384;0
624;-432;48
864;-240;96
672;-192;48
720;-384;144
576;-432;480
576;-192;96
768;-336;384
816;-192;96
576;-480;240
816;-336;96
528;-480;48
864;-336;288
768;-528;240
528;-576;144
432;-576;288
864;-288;-240
624;-528;-48
528;-480;48
864;-480;-144
864;-480;0
672;-672;96
576;-528;432
1008;-48;-144
624;-336;240
960;-576;336
768;-432;384
528;-192;0
912;-480;144
576;-336;144
816;-672;48
672;-384;144
384;-480;336
1056;-432;-144
480;-336;144
672;-480;-96
864;-384;144
672;-528;192
672;-480;144
912;-48;240
672;-624;288
720;-624;144
864;-816;240
720;-768;240
960;-576;384
528;-288;240
624;-720;192
912;-336;144
768;-528;336
480;-336;48
816;-144;240
864;-576;0
672;-384;240
816;-48;240
816;-528;48
816;-288;0
624;-432;96
912;-48;96
720;-384;384
864;-624;0
816;-288;192
720;-384;0
720;-432;384
720;-432;-144
624;-576;144
624;-384;144
912;-528;96
816;-768;0
720;-432;192
768;-480;144
624;-432;48
720;-432;288
768;-192;192
864;-336;48
816;-864;48
720;-576;96
768;-192;48
720;-288;-192
912;-528;48
912;-144;192
1008;-384;48
864;-624;-240
672;-432;-48
624;-480;192
768;-528;48
480;-192;0
720;-384;-48
816;-480;96
336;-624;192
720;-864;-384
960;-816;-1152
672;-1584;-1104
144;-288;2352
432;-96;912
1296;-672;-288
912;-480;1104
624;-864;480
960;-672;-240
720;-720;-240
672;-864;48
960;-288;768
768;-480;0
192;-528;-528
864;-672;192
768;-816;0
1152;-384;192
960;-480;144
528;-384;-48
768;-528;96
864;-528;192
1008;-480;96
912;-576;-144
816;-912;336
720;-672;0
1104;-624;-192
1200;-912;-192
816;-720;-48
672;-720;0
576;-624;144
768;-768;0
672;-864;0
528;-384;-480
768;-480;-48
528;-528;0
768;-480;-288
768;-816;0
624;-432;-192
864;-480;-192
960;-576;-240
720;-576;-240
528;-432;-96
576;-432;-144
960;-1008;192
576;-576;0
528;-624;-240
960;-624;96
816;-384;336
720;-624;-240
528;-576;0
768;-768;0
768;-912;0
672;-768;0
960;-528;96
528;-576;0
864;-624;96
672;-720;336
720;-432;48
576;-624;0
912;-720;0
672;-336;0
528;-528;48
624;-384;144
912;-720;192
720;-576;48
720;-720;0
720;-816;288
672;-336;48
576;-624;0
768;-480;0
624;-480;-192
576;-288;-192
432;-336;0
720;-288;288
672;-288;-336
480;-960;96
288;-192;0
720;-720;-144
720;-480;0
624;-816;528
576;-720;-192
720;-672;192
1056;-720;48
624;-672;192
1056;-624;480
960;-480;192
912;-288;384
672;-384;0
720;-576;240
768;-288;48
576;-624;144
624;-192;240
384;-432;192
720;-288;48
912;-384;0
816;-192;144
720;-192;48
1248;-288;144
960;-384;384
912;-384;432
864;-240;384
816;-432;240
816;-384;-192
816;-336;96
768;-288;144
1152;-432;240
672;-432;144
864;-384;96
768;-144;48
