927;-54;-359
926;-54;-353
927;-55;-351
929;-57;-347
930;-61;-341
929;-64;-338
928;-66;-337
928;-68;-335
928;-69;-333
928;-69;-330
928;-69;-327
928;-68;-327
928;-66;-326
926;-63;-324
924;-61;-322
924;-61;-323
923;-61;-325
923;-61;-329
924;-62;-329
925;-59;-331
923;-61;-334
924;-61;-338
922;-62;-341
921;-62;-343
922;-61;-346
921;-61;-350
920;-66;-352
915;-79;-353
908;-81;-348
908;-76;-345
912;-73;-348
914;-72;-346
913;-77;-340
909;-79;-344
905;-79;-342
899;-74;-338
895;-69;-340
895;-56;-335
900;-39;-329
913;-34;-334
918;-38;-341
918;-41;-339
917;-45;-343
916;-52;-347
918;-61;-346
917;-71;-342
917;-76;-340
917;-79;-336
915;-82;-333
914;-82;-327
912;-79;-322
913;-76;-319
915;-76;-316
916;-75;-315
916;-73;-312
917;-72;-312
917;-71;-314
919;-72;-318
923;-74;-313
923;-72;-316
924;-71;-319
926;-72;-320
927;-74;-320
927;-75;-323
929;-75;-326
930;-75;-326
932;-75;-329
932;-73;-328
933;-73;-330
932;-71;-333
932;-68;-333
933;-66;-334
935;-63;-334
935;-58;-335
937;-56;-333
937;-54;-330
937;-52;-329
939;-50;-327
941;-50;-326
942;-50;-328
941;-50;-329
938;-50;-328
937;-51;-327
937;-53;-326
938;-54;-326
938;-55;-327
938;-57;-325
939;-56;-325
940;-56;-323
943;-55;-324
942;-52;-330
946;-51;-332
946;-48;-335
944;-46;-334
942;-46;-337
941;-46;-338
940;-49;-340
936;-51;-341
934;-49;-340
933;-49;-341
929;-51;-340
926;-53;-340
924;-55;-340
921;-53;-338
920;-53;-335
918;-51;-333
918;-50;-327
919;-50;-324
920;-49;-321
920;-51;-319
920;-51;-314
921;-53;-311
925;-54;-309
928;-55;-307
931;-58;-307
933;-58;-303
936;-60;-300
937;-63;-297
936;-67;-299
936;-69;-300
934;-72;-301
934;-73;-297
935;-74;-295
937;-76;-296
936;-76;-294
936;-76;-293
939;-74;-292
941;-72;-293
942;-70;-292
943;-67;-291
943;-65;-292
943;-62;-292
941;-62;-294
940;-63;-297
939;-63;-300
939;-62;-301
937;-63;-305
939;-64;-310
938;-64;-314
936;-66;-318
937;-67;-316
937;-65;-317
938;-63;-318
939;-60;-319
941;-59;-318
944;-58;-316
946;-56;-316
949;-54;-317
952;-52;-314
953;-51;-312
954;-51;-312
954;-50;-309
954;-48;-305
955;-47;-303
954;-44;-300
953;-45;-300
952;-47;-297
953;-48;-294
952;-50;-292
950;-51;-291
950;-53;-287
952;-55;-285
952;-57;-285
954;-59;-283
955;-61;-282
957;-61;-285
958;-60;-286
959;-60;-287
960;-59;-289
959;-61;-290
960;-61;-291
961;-63;-292
961;-65;-292
959;-66;-294
957;-68;-296
956;-68;-300
953;-70;-301
950;-69;-301
949;-68;-303
948;-67;-303
946;-66;-304
944;-65;-304
944;-66;-308
943;-67;-307
943;-67;-308
945;-67;-311
948;-71;-314
954;-87;-320
982;-147;-335
951;-139;-415
902;-31;-259
920;-6;-224
941;-23;-373
937;-27;-313
934;-29;-276
940;-35;-335
937;-39;-353
932;-40;-339
931;-43;-325
932;-48;-310
932;-50;-305
932;-49;-314
930;-46;-316
928;-51;-308
929;-58;-295
931;-63;-282
932;-65;-275
934;-66;-268
936;-68;-261
938;-72;-253
941;-75;-244
943;-76;-241
943;-77;-237
944;-78;-234
944;-80;-230
944;-82;-226
944;-83;-225
945;-82;-224
948;-84;-221
949;-83;-219
950;-81;-214
951;-78;-213
949;-75;-211
947;-73;-213
945;-72;-213
942;-71;-214
941;-70;-216
937;-68;-222
936;-65;-228
935;-61;-234
935;-59;-239
936;-58;-241
936;-58;-245
937;-58;-249
938;-58;-254
942;-57;-258
943;-59;-261
944;-60;-264
945;-61;-266
946;-61;-266
945;-61;-267
945;-61;-265
942;-59;-265
941;-58;-264
941;-60;-264
943;-61;-262
942;-62;-259
942;-63;-259
944;-63;-260
945;-61;-262
945;-61;-260
947;-62;-260
947;-63;-261
949;-62;-261
949;-61;-262
950;-62;-262
950;-65;-261
950;-67;-260
949;-69;-260
948;-69;-260
947;-69;-263
944;-69;-267
945;-68;-270
943;-68;-273
941;-67;-274
941;-68;-278
940;-67;-281
941;-66;-282
943;-68;-282
947;-69;-281
950;-71;-281
952;-72;-282
953;-73;-282
955;-75;-282
953;-76;-280
953;-78;-279
953;-78;-281
954;-79;-281
955;-79;-280
956;-78;-278
958;-79;-277
958;-77;-273
959;-76;-268
960;-75;-265
958;-73;-265
958;-72;-265
959;-71;-266
959;-70;-262
958;-70;-263
957;-69;-263
957;-68;-264
956;-68;-264
954;-68;-265
953;-66;-264
951;-65;-263
950;-62;-261
949;-61;-261
947;-61;-264
945;-59;-265
945;-59;-267
944;-57;-267
941;-58;-269
941;-58;-273
941;-58;-277
942;-59;-277
942;-59;-281
942;-59;-285
942;-60;-287
942;-60;-290
941;-60;-291
940;-58;-291
938;-56;-291
939;-57;-290
942;-58;-286
941;-56;-286
942;-56;-285
943;-57;-285
